,image_filename,FAME,logreg
0,00-13-953-I-B-user61,4.2775093531410375,0.8105885272117999
1,00-13-953-W-B-user62,0.8456455429706917,0.02270358055510439
2,00-34-288-I-B-user114,3.9542038228163015,0.3109973790480577
3,01-01-49-I-B-user135,3.223005699842618,0.4591397634966108
4,01-01-49-W-B-user134,3.1050632098432973,0.647203534692022
5,01-25-367-I-B-user147,2.6393210454225944,0.153600660339601
6,01-25-367-W-B-user148,2.9966471098270557,0.2371635464061297
7,01-38-934-I-B-user1,1.2412145040815563,0.008229057856092395
8,01-38-934-W-B-user44,1.2451868546989289,0.15536720184609526
9,01-50-492-I-T-user1,2.5063544702737937,0.0378338905813046
10,01-50-492-W-T-user2,4.240524015331694,0.7513679738484591
11,02-09-31-I-T-user100,3.933548856905275,0.736444579847355
12,02-09-31-W-T-user101,3.5245705056994967,0.8082723140144829
13,02-20-877-I-B-user130,1.5506556824415227,0.011545973952926777
14,02-20-877-W-B-user149,3.8331806642144937,0.4294372848308158
15,02-28-29-I-B-user22,-0.4762801827818821,0.00029712295984878767
16,02-28-29-W-B-user156,3.6646277939921768,0.5197806064008001
17,02-40-950-I-B-user17,5.167780849659955,0.9843114977197372
18,02-40-950-W-B-user18,0.4007045090211827,0.002709290096371689
19,02-44-269-I-T-user63,1.6308575596365231,0.03346575756284568
20,02-44-269-W-T-user64,3.2407319184281165,0.39568026095897024
21,03-12-820-I-B-user105,4.2002398449022795,0.7431803660875345
22,03-12-820-W-B-user106,2.5435695789745294,0.019649662149628492
23,03-23-90-I-T-user22,1.1839933764477326,0.014528818292177387
24,03-23-90-W-T-user51,0.764391508997095,0.006610444433387218
25,03-42-701-I-T-user39,3.1752498871619013,0.0503113487220919
26,03-42-701-W-T-user27,0.4155011476280874,0.0014731422618529894
27,03-47-890-I-T-user1,1.6844349759507793,0.010140597655988452
28,03-47-890-W-T-user151,3.164849225952348,0.2701857426696474
29,04-01-129-I-B-user22,0.12131098659896722,0.0026225510782079443
30,04-01-129-W-B-user111,1.1069448073152195,0.010976361509018434
31,04-30-467-I-T-user39,2.652982508500374,0.08296600587407257
32,04-38-645-I-T-user159,0.8797740872961946,0.013246134723997651
33,04-38-645-W-T-user96,1.9441246399894687,0.007617011007861041
34,04-57-574-I-B-user67,0.577364996932813,0.002439014145125458
35,04-57-574-W-B-user68,2.146927164294765,0.06532945644032857
36,05-06-501-I-T-user22,-1.8943544768180176,3.845012870088732e-05
37,05-06-501-W-T-user158,1.7166474411101689,0.03767154968722404
38,05-15-634-I-T-user77,1.4122431688726025,0.01454285989250504
39,05-15-634-W-T-user78,0.343558832519264,0.0011790538884319665
40,05-44-437-I-T-user114,3.9381570731338975,0.456890733302851
41,05-44-437-W-T-user115,4.011870268396248,0.5230459326570219
42,05-49-922-I-T-user9,3.807815430453593,0.2396289951903328
43,05-49-922-W-T-user10,3.4508348002114,0.6386798672639986
44,05-50-814-I-T-user19,-2.4930848831053787,7.171286278986412e-05
45,06-18-285-I-B-user112,2.887630988389564,0.06823937264731843
46,06-18-285-W-B-user113,2.2771336125540445,0.06815230291343713
47,06-44-152-I-B-user90,1.4279085204681667,0.03153912362368888
48,06-44-152-W-B-user91,2.7700789483047448,0.20868293606210114
49,06-50-611-I-B-user1,1.7298089951619875,0.009230907472810563
50,06-50-611-W-B-user74,2.365954337896289,0.05211180497674638
51,06-57-279-I-B-user22,1.5811736395957077,0.006219872360630688
52,06-57-279-W-B-user50,2.7324091362693084,0.3439918241540392
53,07-53-382-I-T-user148,3.5921229468721894,0.24354836403056496
54,07-53-382-W-T-user147,4.46263247990382,0.9332539130907664
55,08-33-112-I-B-user129,3.27032407639558,0.3968121700641736
56,08-33-112-W-B-user130,-0.26202887601979885,0.0010845930732793145
57,09-02-798-I-T-user114,3.5543766739458738,0.39888899372156217
58,09-14-629-I-B-user54,2.2589613350756914,0.04003886673061633
59,09-14-629-W-B-user55,4.875998512575803,0.8011994669107639
60,09-18-253-I-B-user96,2.120317152716682,0.0109907973663081
61,09-18-253-W-B-user97,2.965470737764468,0.3542719871418199
62,09-32-917-I-T-user101,3.341994259684917,0.6596548215050592
63,09-32-917-W-T-user100,4.234018029305913,0.8446020600761747
64,09-44-142-I-B-user64,3.2263258379360105,0.09283021147664502
65,09-44-142-W-B-user63,2.842961257692792,0.09130837869325834
66,10-48-352-I-T-user22,2.9260750850204484,0.5947568841666969
67,10-48-352-W-T-user38,5.317048063416964,0.9619987017793517
68,11-09-515-I-T-user130,2.865010678231125,0.10790548159777458
69,11-09-515-W-T-user150,4.66499401975933,0.9645742917450368
70,11-17-124-I-B-user52,3.810985766144878,0.4075033929743336
71,11-17-124-W-B-user53,3.69517870207528,0.71792742401782
72,11-22-452-I-B-user85,2.684046319038338,0.16717796116444947
73,11-22-452-W-B-user86,2.702110125679812,0.06907869070964717
74,11-22-778-I-B-user102,1.1702185307439006,0.01001994798717861
75,11-22-778-W-B-user103,1.7743621742593385,0.05572488298065517
76,11-26-504-I-B-user96,1.6805970114165527,0.0011013115402999881
77,11-26-504-W-B-user160,0.6012524670065886,0.0058110741395946295
78,11-44-333-I-B-user156,4.365722341751261,0.8764150067340042
79,11-44-333-W-B-user157,3.5780930356717486,0.7134658029114374
80,11-45-95-I-B-user22,-0.20756956391643835,0.00016309032861573235
81,11-45-95-W-B-user158,1.7138022861760147,0.038392737911417917
82,11-59-155-I-T-user117,2.8191634096240468,0.12999256007428747
83,11-59-155-W-T-user118,2.251410884889704,0.1180036348602461
84,12-03-237-I-B-user126,3.8260054799470886,0.6193932997606135
85,12-03-237-W-B-user127,4.946642819653097,0.547401011557901
86,12-05-243-I-T-user1,1.5940066910681274,0.02166661350187697
87,12-05-243-W-T-user8,3.828791178198293,0.8557670737710918
88,12-07-438-I-T-user1,2.6540527002944128,0.02896482621544845
89,12-07-438-W-T-user62,0.8436505362326194,0.006869865206167021
90,12-23-235-I-B-user22,3.0593251160452284,0.2915599669065187
91,12-23-235-W-B-user104,4.738462707160892,0.6738984303355157
92,12-24-294-I-B-user1,1.5241305265316158,0.018294406081862846
93,12-24-294-W-B-user155,3.5548279376066367,0.43181230273724375
94,12-38-74-I-T-user132,4.320723846112475,0.3002026782872881
95,12-38-74-W-T-user133,1.929420398728224,0.053788899097692834
96,12-40-292-I-B-user120,4.2728673289364165,0.7215394147521704
97,12-40-292-W-B-user121,0.8076132127662721,0.004271486201671271
98,13-01-549-I-T-user151,2.948261740751596,0.17981690248885404
99,13-01-549-W-T-user51,2.5619269491018986,0.1143077705065918
100,13-11-507-I-B-user22,0.8967546973222245,0.007005978378605226
101,13-11-507-W-B-user110,2.4352197708783345,0.17269154829567435
102,13-20-248-I-B-user67,2.520085462056244,0.03406714477650077
103,13-20-248-W-B-user68,2.2684739060798367,0.14161204043050798
104,13-27-771-I-T-user32,2.919618125175377,0.13896078249007554
105,13-27-771-W-T-user33,3.4433423501532943,0.6818562052598623
106,14-04-955-I-B-user113,2.500982736473576,0.057295637961991476
107,14-04-955-W-B-user112,2.953589721365306,0.1466494245782989
108,14-08-252-I-T-user88,1.7350983375129123,0.01423244526885357
109,14-08-252-W-T-user89,1.323223966983396,0.042385794793310914
110,14-08-617-I-T-user140,3.34856276272292,0.01811759023811587
111,14-08-617-W-T-user141,1.6737445125473736,0.0037738615443122774
112,14-45-849-I-B-user124,3.4978883484022685,0.2428228453923175
113,14-45-849-W-B-user125,2.499157697289183,0.18610533157810405
114,15-00-532-I-B-user114,4.0128946674261226,0.8799235607308701
115,15-00-532-W-B-user99,2.52900499520503,0.14923396241493647
116,15-13-468-I-T-user1,1.9190336322860209,0.030735258659538963
117,15-13-468-W-T-user5,4.321703484453123,0.7292547542844023
118,15-21-96-I-T-user1,1.6767809504455418,0.0169569675284805
119,15-21-96-W-T-user79,4.098884693325509,0.2280416606554381
120,15-29-238-I-T-user22,1.3529182865514056,0.024955634799921567
121,15-29-238-W-T-user116,2.1553372553473755,0.07902989858463749
122,15-58-679-I-T-user1,2.847397171692477,0.15007878692432874
123,15-58-679-W-T-user28,3.9751405540803217,0.5092689320748958
124,16-14-317-I-B-user63,1.9101329934222493,0.11704060991310675
125,16-14-317-W-B-user64,3.6596769503350233,0.24010172208349634
126,16-19-112-I-T-user1,1.7049913698000854,0.04109303005363599
127,16-19-112-W-T-user21,0.004432990072105625,0.0013532243662858676
128,16-40-42-I-B-user1,1.5948385666061808,0.006567628213209744
129,16-40-42-W-B-user3,2.4601980916983752,0.11315650425702245
130,16-48-797-I-T-user92,3.9186931308045,0.2667905278254782
131,16-48-797-W-T-user93,3.121833199969265,0.3885980557915968
132,16-56-369-I-T-user70,4.694845089701255,0.9712410159737108
133,16-56-369-W-T-user71,3.113843353525352,0.3588710378044499
134,17-10-481-I-B-user107,2.7210831715848656,0.05407792190860024
135,17-10-481-W-B-user108,2.0692442583199195,0.04720839226489109
136,17-15-163-I-B-user55,4.756851718011349,0.8287816761348078
137,17-15-163-W-B-user54,1.6561950439899764,0.01827683846398885
138,18-12-410-I-B-user130,1.6880935284369478,0.028850564258932395
139,18-12-410-W-B-user150,4.447218203618372,0.8426530736126369
140,18-39-581-I-T-user34,3.092987471073334,0.2347596647037367
141,18-39-581-W-T-user35,1.096803003309848,0.0015994834658696329
142,18-42-263-I-T-user130,1.3199266866866104,0.005544340942085174
143,18-42-263-W-T-user131,2.7898322418881087,0.11720549372680025
144,18-43-166-I-B-user157,2.554811571979115,0.13842130047486426
145,18-43-166-W-B-user156,4.971939263484415,0.9066739126725762
146,18-48-414-I-T-user144,1.5182444041594847,0.01733050361186407
147,18-48-414-W-T-user145,1.1016101370281897,0.003950562735884225
148,19-04-926-I-B-user120,1.7892872936122617,0.15371912887825473
149,19-04-926-W-B-user121,1.6545580957969308,0.08110071609136488
150,19-05-68-I-T-user22,-0.24971684308805386,7.572555691024612e-05
151,19-05-68-W-T-user158,2.0777047775286897,0.02982409967384323
152,19-27-616-I-B-user29,2.536120523425221,0.030604838299454807
153,19-27-616-W-B-user30,-0.689366043041094,0.00031604639013020093
154,19-35-145-I-B-user1,2.9175949299904627,0.09343132364201008
155,19-35-145-W-B-user152,1.0315749991777885,0.004664928553290152
156,20-05-755-I-T-user22,2.4129842964380366,0.11387553839907576
157,20-05-755-W-T-user122,3.805867844639502,0.4825856548065944
158,20-28-731-I-T-user128,2.4777331345735085,0.13703694268071187
159,20-28-731-W-T-user126,4.342865685639927,0.7135351928638882
160,20-31-480-I-B-user98,2.6301728611168844,0.0977875756481344
161,20-31-480-W-B-user99,2.7758492855369314,0.03206035972701572
162,20-38-706-I-T-user1,1.151377592773219,0.0205129888277509
163,20-40-167-I-B-user1,1.278262532003656,0.02011737275302979
164,20-40-167-W-B-user104,4.591571871592225,0.5597457133854612
165,21-03-94-I-T-user114,3.4950519922752052,0.7789224597559719
166,21-16-706-I-T-user22,1.6690709729346036,0.030833241343476325
167,21-16-706-W-T-user110,2.504574945247213,0.06431495019116157
168,21-24-649-I-T-user53,3.314751529882657,0.159390742744777
169,21-24-649-W-T-user52,3.0083766549962743,0.07503226965903184
170,21-37-95-I-B-user22,4.169765173009052,0.7240031983559965
171,21-37-95-W-B-user23,3.254890417231932,0.4365338668149519
172,22-05-764-I-B-user117,3.469354510076452,0.2185670434077752
173,22-05-764-W-B-user119,0.5823534328059292,0.003724960299553889
174,22-10-468-I-T-user125,2.715020415915804,0.26009874034810376
175,22-10-468-W-T-user124,1.215583714710828,0.0029507676236869593
176,22-31-901-I-T-user86,1.673615363997795,0.008750217515643675
177,22-31-901-W-T-user87,1.8010051921615888,0.06383036183672675
178,22-35-549-I-T-user64,1.7017450293026983,0.014922180384777285
179,22-35-549-W-T-user63,-0.1094712207870927,0.0041955970839956105
180,22-41-332-I-T-user72,1.8153117504499925,0.012560876499260338
181,22-41-332-W-T-user73,0.9190881707288004,0.0035204822189092524
182,24-24-724-I-T-user133,3.3691809528402583,0.36036618024302375
183,24-24-724-W-T-user132,3.886540049317712,0.4465783964887671
184,24-30-926-I-B-user89,0.6492846285038638,0.01530113153422353
185,24-30-926-W-B-user88,2.2044428500759627,0.01239765166244095
186,24-43-478-I-T-user71,3.5706965318336765,0.8249577944800556
187,24-43-478-W-T-user70,4.024326060435095,0.7246996153313507
188,26-15-622-I-B-user93,2.6789469801380323,0.4643841770877408
189,26-15-622-W-B-user92,1.9554069633419118,0.14917484543923146
190,26-17-966-I-T-user1,2.758893052182606,0.05329576336970095
191,26-17-966-W-T-user152,2.1675978355572547,0.12501778762530885
192,27-19-148-I-B-user131,3.4644101259544544,0.060012128001306335
193,27-19-148-W-B-user129,1.0136125480930618,0.017277846398838746
194,27-35-915-I-B-user145,1.440156470763598,0.005096033858517508
195,27-35-915-W-B-user144,1.0475041967795278,0.004754767095396059
196,27-37-757-I-B-user91,1.5825662988651643,0.01993212100937446
197,27-37-757-W-B-user90,2.483291242430043,0.043070531798459016
198,27-51-501-I-B-user109,2.669650117603713,0.0697289916591118
199,27-51-501-W-B-user107,1.9637924507899829,0.02207998439762501
200,28-32-854-I-B-user15,3.746594281938649,0.4454660999637221
201,28-32-854-W-B-user16,1.8758839699291168,0.13283662527648224
202,28-32-985-I-T-user99,5.067459799330327,0.5240765947416272
203,28-32-985-W-T-user97,4.168313971878824,0.2926270632653761
204,28-45-33-I-T-user63,-0.07848940858463749,0.020560059994333645
205,28-45-33-W-T-user64,0.746041197166547,0.004717474527131021
206,28-52-283-I-B-user130,1.6246768673054088,0.021640990807984067
207,28-52-283-W-B-user150,5.085638580621262,0.9730543088682112
208,29-09-99-I-T-user142,2.138206829878251,0.034838054028801795
209,29-09-99-W-T-user143,0.8159526536974049,0.019062514147414285
210,29-48-550-I-T-user124,3.8886682146275584,0.15791786389090892
211,29-48-550-W-T-user125,2.4325064646958254,0.08362594208627948
212,30-40-756-I-B-user127,2.4350951252229045,0.0608876232615037
213,30-40-756-W-B-user128,2.103712906252782,0.09100232206373107
214,30-42-250-I-B-user68,1.4483211270783949,0.06099488283474859
215,30-42-250-W-B-user67,0.04653021181052086,0.003600926541411089
216,30-46-620-I-B-user41,1.6769491334996562,0.06319751807713317
217,30-46-620-W-B-user42,3.9328128550141663,0.5693423095791346
218,30-57-338-I-T-user89,3.3380380913510086,0.21669064685372602
219,30-57-338-W-T-user88,1.0741916672396226,0.009443329157331551
220,31-08-51-I-B-user1,1.9705526487998928,0.035508942590796004
221,31-08-51-W-B-user161,1.7766592244114428,0.06393527074583039
222,31-23-340-I-T-user39,3.4482530713688804,0.43486717198956265
223,31-59-194-I-T-user1,-0.5434307409851442,0.0014197084177194758
224,31-59-194-W-T-user69,0.7762057373590521,0.01223203079369342
225,33-07-644-I-B-user70,3.5166679217028207,0.4317295919949922
226,33-07-644-W-B-user71,2.897601780258603,0.4836946537706135
227,33-47-982-I-T-user118,3.39669000023842,0.11568174227573134
228,33-47-982-W-T-user119,-0.08688669273545546,0.0024662663408279604
229,35-42-851-I-B-user122,5.120364970447938,0.5830506286984313
230,35-42-851-W-B-user123,2.633621781852044,0.07275265853025997
231,36-04-870-I-B-user96,3.1029242506062937,0.0371758641866454
232,36-04-870-W-B-user98,3.495142980179674,0.574321131330266
233,36-37-921-I-B-user85,0.2537487914008958,0.0003712385552616276
234,36-37-921-W-B-user87,1.6913972233016086,0.025926750201395142
235,36-53-693-I-T-user109,4.2490098286984885,0.8506748299043699
236,36-53-693-W-T-user108,3.9217779981419967,0.2500483165512108
237,37-32-755-I-T-user125,3.0905087615909,0.2200837739940227
238,37-32-755-W-T-user124,1.5204044910386347,0.005087849428224527
239,37-36-401-I-B-user67,-0.04286652492222665,0.0013476055588765336
240,37-36-401-W-B-user68,1.9552273763251944,0.042025588055192735
241,38-26-565-I-T-user75,1.7885655244426442,0.09696204499329092
242,38-26-565-W-T-user76,0.20822227617912947,0.00027347368424033387
243,38-29-906-I-T-user94,1.92581851545498,0.020341979685685282
244,38-29-906-W-T-user95,1.6317564535439333,0.021829380426037846
245,38-55-777-I-B-user1,2.075001965399526,0.030074639952608083
246,38-55-777-W-B-user43,3.905368981768628,0.7670174281161811
247,39-18-93-I-T-user39,3.737880775394888,0.2075203739008046
248,39-18-93-W-T-user40,0.2416773428320997,0.00253212905492227
249,39-49-946-I-T-user88,0.6752791575761856,0.002081857611427284
250,39-49-946-W-T-user89,3.818102747111748,0.7700810206517694
251,40-07-485-I-T-user1,1.196205683628131,0.008083716061458515
252,40-07-485-W-T-user150,4.801442560193088,0.8918583128588969
253,40-18-142-I-T-user138,2.495285857659012,0.09706865337129816
254,40-18-142-W-T-user139,3.085252369826977,0.19530337284209145
255,41-41-762-I-B-user147,4.826911433182339,0.9003692757740598
256,41-41-762-W-B-user148,3.250586746230211,0.19106311199501871
257,44-02-309-I-T-user136,0.7331240691744974,0.00851111083724258
258,44-02-309-W-T-user137,-0.7341111849547151,0.0011213568280548669
259,44-30-30-I-B-user83,3.945265741591879,0.3568987451944307
260,44-30-30-W-B-user84,1.0629250884577086,0.0051476398059708646
261,47-20-540-I-B-user95,1.9054907621418435,0.039885473520933794
262,47-20-540-W-B-user94,2.1553325770615963,0.05105389948097647
263,48-00-366-I-T-user139,1.7870459110031174,0.08142507836227504
264,48-02-966-I-T-user148,2.4429579309817786,0.03971195811060582
265,48-02-966-W-T-user147,4.3260082586808135,0.6697162319226446
266,48-39-430-I-B-user134,2.067056902752068,0.1045415082427176
267,48-39-430-W-B-user135,4.556272020407227,0.5582952137472234
268,50-29-214-I-B-user136,1.7897684928673447,0.027403174190054138
269,50-29-214-W-B-user137,-0.5028836998806794,0.0007495164941810138
270,50-50-13-I-B-user1,0.9907406082105784,0.005067775929059253
271,50-50-13-W-B-user57,3.824077948851487,0.12113782451407346
272,51-16-907-I-B-user86,2.420636395535224,0.01876690762618125
273,51-16-907-W-B-user85,1.2828492623368462,0.014243275430612006
274,54-10-129-I-T-user48,-0.3705532306270936,0.00043548076258127577
275,54-10-129-W-T-user49,2.5006634743146483,0.7118587209608398
276,56-40-959-I-T-user136,-0.14861887682372646,0.002920470850636961
277,56-40-959-W-T-user137,-0.5438898598732722,0.0013550640476145267
278,57-19-201-I-B-user24,2.8847146130215227,0.014027167040131242
279,57-19-201-W-B-user25,3.4360628695868165,0.18873212584248872
280,57-43-236-I-T-user96,2.672545426867559,0.02358308435887288
281,57-43-236-W-T-user159,1.7183582583268169,0.01147862879577843
282,57-52-839-I-B-user1,2.128797379737831,0.03746819625790899
283,57-52-839-W-B-user58,1.4556805886501325,0.08212616862486244
284,58-28-695-I-T-user75,3.0449995789801005,0.16961400659643636
285,58-28-695-W-T-user80,4.439880335738792,0.8526379237148555
286,58-57-956-I-T-user1,0.7046978817903895,0.0029431342357580303
287,58-57-956-W-T-user146,3.095879870297402,0.13331053856810993
288,59-09-521-W-B-user14,-0.5027969026147687,0.0003434200935261746
289,2018-08-12_11-31-52-459-I-B-user301,2.974866626771759,0.16572461156030285
290,2018-08-12_11-31-52-459-W-B-user302,2.7823316559666877,0.13583116141235702
291,2018-08-12_11-36-15-129-I-B-user303,-1.2474351720427659,0.00029886476455303615
292,2018-08-12_11-36-15-129-W-B-user304,2.4538481691958305,0.1046958220557284
293,2018-08-12_11-49-35-321-I-B-user303,-1.3566011388115555,0.00020294215327495264
294,2018-08-12_11-49-35-321-W-B-user302,0.9539359046872741,0.0026187986120213354
295,2018-08-12_11-51-07-800-I-B-user305,2.3737031721531685,0.10716919062853228
296,2018-08-12_11-51-07-800-W-B-user301,3.1749554798977337,0.3107304245874199
297,2018-08-12_12-04-18-738-I-B-user301,3.1816791716633204,0.3635480493023433
298,2018-08-12_12-04-18-738-W-B-user304,1.4788981761056696,0.013486925478513066
299,2018-08-12_12-05-51-37-I-T-user302,1.9635985012881847,0.009040065972538274
300,2018-08-12_12-05-51-37-W-T-user305,2.3027239619378475,0.05351939762007525
301,2018-08-12_12-17-32-726-I-B-user303,0.3886968951491152,0.00021070441760697838
302,2018-08-12_12-17-32-726-W-B-user301,2.2463603697482957,0.09160149736970233
303,2018-08-12_12-19-29-723-I-B-user305,2.4289244275150383,0.07122970939987397
304,2018-08-12_12-19-29-723-W-B-user304,1.0314720590071929,0.013665603514044885
305,2018-08-12_12-36-33-550-I-B-user303,1.626850144079932,0.011097244321527195
306,2018-08-12_12-36-33-550-W-B-user305,1.975783276607041,0.061029589160126414
307,2018-08-12_12-38-51-916-I-T-user302,3.1240414122662403,0.051076356845530566
308,2018-08-12_12-38-51-916-W-T-user304,3.3934313692207883,0.09399861128089124
309,2018-08-12_12-56-37-196-I-B-user301,2.8066334584477044,0.1496832237905747
310,2018-08-12_12-56-37-196-W-B-user303,0.4017499632966911,0.0017373815522413693
311,2018-08-12_12-58-02-439-I-T-user304,2.029425326366675,0.030700765835261164
312,2018-08-12_12-58-02-439-W-T-user302,3.400357133626045,0.2634195796280904
313,2018-08-12_13-36-00-673-I-T-user302,2.8997010281898894,0.08217497046517487
314,2018-08-12_13-36-00-673-W-T-user301,0.8687553245671396,0.020309317851051997
315,2018-08-12_13-37-20-143-I-B-user305,2.6858680710210314,0.11313380840244346
316,2018-08-12_13-37-20-143-W-B-user303,-1.0218606752721209,0.00012625130935222642
317,2018-08-12_13-51-01-824-I-B-user304,1.5836117382432082,0.03908961856715041
318,2018-08-12_13-51-01-824-W-B-user301,2.2675106839254293,0.04241957626378316
319,2018-08-12_13-53-02-58-I-B-user305,2.2032015729247862,0.058065122457361236
320,2018-08-12_13-53-02-58-W-B-user302,2.127714106431664,0.02659309946891748
321,2018-08-12_14-03-49-927-I-B-user304,1.9084570795868518,0.03038467065735932
322,2018-08-12_14-03-49-927-W-B-user303,0.23873641423755565,0.0004920271032891871
323,2018-08-12_14-06-23-202-I-T-user301,2.999908688472516,0.085421724064092
324,2018-08-12_14-06-23-202-W-T-user305,1.6793863752932356,0.0551470651857294
325,2018-08-12_14-21-17-501-I-T-user302,0.916894985873471,0.050576015889436506
326,2018-08-12_14-21-17-501-W-T-user303,1.1081322516801526,0.0018740203269089614
327,2018-08-12_14-21-19-68-I-B-user304,2.298656571982474,0.04307326036240077
328,2018-08-12_14-21-19-68-W-B-user305,2.9001165570650675,0.16922677647450138
329,2018-09-01_11-17-07-681-I-B-user403,2.96342436571756,0.23529293550686844
330,2018-09-01_11-17-07-681-W-B-user404,3.1064465510882133,0.2275188654387251
331,2018-09-01_11-20-44-762-I-T-user401,3.6556653297083663,0.4655685765187111
332,2018-09-01_11-20-44-762-W-T-user402,2.968749611419743,0.15519620253003738
333,2018-09-01_11-33-29-289-I-T-user403,3.4501845235943045,0.5190544358445668
334,2018-09-01_11-33-29-289-W-T-user402,2.454231991459311,0.04251059623668045
335,2018-09-01_11-38-53-670-I-B-user401,3.1550457419403344,0.29573168826556195
336,2018-09-01_11-38-53-670-W-B-user405,2.1435087499993006,0.058530463493887186
337,2018-09-01_11-51-21-457-I-T-user401,3.4857367868983307,0.4976773343003683
338,2018-09-01_11-51-21-457-W-T-user404,3.013204973183824,0.16681778833222247
339,2018-09-01_11-51-46-346-I-B-user402,2.4563313022718103,0.023896830207362427
340,2018-09-01_11-51-46-346-W-B-user405,1.935539511782042,0.03286767585556378
341,2018-09-01_12-05-14-620-I-T-user403,3.102484648030169,0.3899932342457888
342,2018-09-01_12-05-14-620-W-T-user401,3.675928032498069,0.4436031643429813
343,2018-09-01_12-05-48-218-I-B-user405,1.6524458009267258,0.03061372396221493
344,2018-09-01_12-05-48-218-W-B-user404,3.2687324400131312,0.3528142264258818
345,2018-09-01_12-18-59-653-I-T-user402,3.654299862268228,0.3846092518668669
346,2018-09-01_12-18-59-653-W-T-user404,3.2847039465525842,0.21439976220065005
347,2018-09-01_12-19-24-693-I-B-user403,2.4335880824766565,0.10007269708824122
348,2018-09-01_12-19-24-693-W-B-user405,2.233706968160547,0.06951110021393289
349,2018-09-01_12-35-37-636-I-B-user404,3.388411827454397,0.32599161424125306
350,2018-09-01_12-35-37-636-W-B-user402,3.2781608388677217,0.30132849440432163
351,2018-09-01_12-46-23-862-I-T-user401,3.6193699740788383,0.2934091485527448
352,2018-09-01_12-46-23-862-W-T-user403,3.277776218716516,0.3332578289785937
353,2018-09-01_12-59-15-78-I-B-user402,3.703317668948058,0.4329414979064648
354,2018-09-01_12-59-15-78-W-B-user401,3.43316679982656,0.5031131950183563
